OG0012684	MSYJ227220.1	orange1.1t04139.1	0.0685463	0.128629
OG0012685	Cs9g11570.1	MSYJ064690.1	0.0	0.260709
OG0012686	MSYJ002910.1	orange1.1t02145.1	0.0462768	0.0
OG0012687	MSYJ253410.1	orange1.1t04031.1	0.159319	0.971197
OG0012688	MSYJ127300.1	orange1.1t05472.1	2.03137	0.0
OG0012689	Cs2g03630.1	MSYJ187290.1	17.2148	21.6645
OG0012690	Cs2g11770.1	MSYJ132840.1	9.218	27.0221
OG0012691	Cs1g08000.1	MSYJ284650.1	3.30736	5.78616
OG0012692	Cs1g24780.1	MSYJ277770.1	3.29341	0.997581
OG0012693	Cs2g20980.1	MSYJ027970.1	19.8087	39.7769
OG0012694	Cs2g19980.1	MSYJ028830.1	0.0	0.0
OG0012695	Cs3g24430.1	MSYJ256970.1	2.00329	29.8264
OG0012696	Cs4g09390.1	MSYJ086470.1	70.1126	61.3315
OG0012697	Cs2g29760.1	MSYJ192110.1	0.0	0.0
OG0012698	Cs1g20480.1	MSYJ048020.1	5.01508	7.78475
OG0012700	Cs7g19480.1	MSYJ281320.1	16.4661	12.1317
OG0012701	MSYJ130600.1	orange1.1t03842.1	86.4993	68.9872
OG0012702	Cs8g03130.1	MSYJ143830.1	0.0	0.0
OG0012703	Cs8g02650.1	MSYJ143380.1	0.0	0.0322751
OG0012704	Cs4g01430.1	MSYJ074300.1	0.216718	3.84526
OG0012705	Cs3g24440.2	MSYJ256960.2	0.730983	47.2453
OG0012706	Cs7g20190.1	MSYJ097270.1	0.121987	1.51398
OG0012707	Cs3g25200.1	MSYJ256200.1	5.04497	2.83253
OG0012708	Cs7g02880.2	MSYJ161510.3	0.140459	6.36461e-10
OG0012710	Cs1g03640.1	MSYJ108320.1	0.758818	2.19677
OG0012712	Cs2g05970.1	MSYJ185130.1	36.749	22.9268
OG0012713	Cs6g17450.1	MSYJ036440.1	0.82189	4.65208
OG0012714	Cs8g01750.1	MSYJ103690.1	0.0	0.0
OG0012715	Cs6g11550.1	MSYJ031000.1	0.0	41.9735
OG0012716	Cs1g25070.1	MSYJ278040.1	4.66376	30.2141
OG0012718	Cs1g09940.1	MSYJ099210.1	0.0	0.0
OG0012719	Cs7g28120.1	MSYJ042510.1	0.522751	177.038
OG0012720	Cs1g08010.1	MSYJ284680.1	25.6323	24.2223
OG0012721	Cs3g01390.1	MSYJ163820.1	62.2532	45.5976
OG0012722	MSYJ113660.1	orange1.1t01674.1	571.623	148.741
OG0012723	Cs1g19660.1	MSYJ048870.1	21.4499	72.2404
OG0012724	Cs6g13760.1	MSYJ032950.1	70.8859	220.821
OG0012725	Cs2g17180.1	MSYJ040960.1	0.0	0.0
OG0012726	Cs1g21990.1	MSYJ046460.1	0.104717	1.84451
